item,sector,region,policy,value,co2p,scc
Welfare,all,EUR,ibr,0.0862858937066946,75,250
Welfare,all,EUR,bcr,0.08428568501683831,75,250
Welfare,all,OG20,LSR,0.047347186258228646,75,250
Welfare,all,OG20,OBR,0.04344549557817601,75,250
Welfare,all,OG20,ABR,0.06450399186426203,75,250
Welfare,all,OG20,ibr,0.057748787338374186,75,250
Welfare,all,OG20,bcr,0.05466378859826371,75,250
Welfare,all,ROW,LSR,-0.09580043097549007,75,250
Welfare,all,ROW,OBR,-0.0860448013758841,75,250
Welfare,all,ROW,ABR,-0.11683177599279837,75,250
Welfare,all,ROW,ibr,-0.08588630445545142,75,250
Welfare,all,ROW,bcr,-0.08511141429897728,75,250
Welfare,all,all,LSR,-0.1322832106358529,75,250
Welfare,all,all,OBR,-0.13095126093012333,75,250
Welfare,all,all,ABR,-0.15126669907785661,75,250
Welfare,all,all,ibr,-0.14968224826648058,75,250
Welfare,all,all,bcr,-0.14431743270487685,75,250
Leakage,all,chn,LSR,0.5892723592329314,75,250
Leakage,all,chn,OBR,0.5016636681245119,75,250
Leakage,all,chn,ABR,0.7113142681346529,75,250
Leakage,all,chn,ibr,0.5268769202061075,75,250
Leakage,all,chn,bcr,0.5147568002527991,75,250
Leakage,all,ind,LSR,0.32015902295227616,75,250
Leakage,all,ind,OBR,0.2979919303231,75,250
Leakage,all,ind,ABR,0.3484949057466758,75,250
Leakage,all,ind,ibr,0.29815433409298026,75,250
Leakage,all,ind,bcr,0.2959104782796697,75,250
Leakage,all,EUR,LSR,1.2757616643830454,75,250
Leakage,all,EUR,OBR,1.2276135894385969,75,250
Leakage,all,EUR,ABR,1.3634302448900875,75,250
Leakage,all,EUR,ibr,1.2472435964746624,75,250
Leakage,all,EUR,bcr,1.237434753110208,75,250
Leakage,all,OG20,LSR,1.5092494047473808,75,250
Leakage,all,OG20,OBR,1.4274406327881006,75,250
Leakage,all,OG20,ABR,1.684994094036813,75,250
Leakage,all,OG20,ibr,1.5329508661566866,75,250
Leakage,all,OG20,bcr,1.5044283082567094,75,250
Leakage,all,ROW,LSR,2.011669745485761,75,250
Leakage,all,ROW,OBR,1.9474256769294798,75,250
Leakage,all,ROW,ABR,2.15245086571314,75,250
Leakage,all,ROW,ibr,2.053523532842102,75,250
Leakage,all,ROW,bcr,2.023752712251055,75,250
Leakage,all,all,LSR,5.706112196801396,75,250
Leakage,all,all,OBR,5.402135497603789,75,250
Leakage,all,all,ABR,6.26068437852137,75,250
Leakage,all,all,ibr,5.658749249772539,75,250
Leakage,all,all,bcr,5.576283052150441,75,250
welfare$,all,chn,LSR,4133.235160799818,75,250
welfare$,all,chn,OBR,4132.372009373367,75,250
welfare$,all,chn,ABR,4134.468705759229,75,250
welfare$,all,chn,ibr,4132.472249060365,75,250
welfare$,all,chn,bcr,4132.389615056918,75,250
welfare$,all,ind,LSR,1235.8021067556865,75,250
welfare$,all,ind,OBR,1235.77486257126,75,250
welfare$,all,ind,ABR,1235.9593269081272,75,250
welfare$,all,ind,ibr,1235.6748388054928,75,250
welfare$,all,ind,bcr,1235.6849395617571,75,250
welfare$,all,usa,LSR,11932.233954959731,75,250
welfare$,all,usa,OBR,11933.81126126149,75,250
welfare$,all,usa,ABR,11921.561983924965,75,250
welfare$,all,usa,ibr,11923.84142429256,75,250
welfare$,all,usa,bcr,11926.671649359228,75,250
welfare$,all,EUR,LSR,8787.37755333505,75,250
welfare$,all,EUR,OBR,8786.42872309716,75,250
welfare$,all,EUR,ABR,8789.230676919638,75,250
welfare$,all,EUR,ibr,8786.777487012296,75,250
welfare$,all,EUR,bcr,8786.601884645514,75,250
welfare$,all,OG20,LSR,7500.181311913745,75,250
welfare$,all,OG20,OBR,7499.888816526847,75,250
welfare$,all,OG20,ABR,7501.467494470279,75,250
welfare$,all,OG20,ibr,7500.961081655067,75,250
welfare$,all,OG20,bcr,7500.729810656398,75,250
welfare$,all,ROW,LSR,11889.001271689134,75,250
welfare$,all,ROW,OBR,11890.162230820144,75,250
welfare$,all,ROW,ABR,11886.498457105416,75,250
welfare$,all,ROW,ibr,11890.181092590687,75,250
welfare$,all,ROW,bcr,11890.273307633654,75,250
Employment,EITE,chn,LSR,0.003745281283640267,75,250
Employment,EITE,chn,OBR,-0.046822302768334545,75,250
Employment,EITE,chn,ABR,0.07556518993163674,75,250
Employment,EITE,chn,ibr,-0.030980002363500958,75,250
Employment,EITE,chn,bcr,-0.03712849448048727,75,250
Employment,EITE,ind,LSR,0.11105301510232479,75,250
Employment,EITE,ind,OBR,-8.485007283010049e-4,75,250
Employment,EITE,ind,ABR,0.29859180373978944,75,250
Employment,EITE,ind,ibr,0.04707269079042842,75,250
Employment,EITE,ind,bcr,0.03174684798643579,75,250
Employment,EITE,usa,LSR,-1.2593987969697684,75,250
Employment,EITE,usa,OBR,-0.4755460814446,75,250
Employment,EITE,usa,ABR,-1.921555261494745,75,250
Employment,EITE,usa,ibr,-0.19465811842016567,75,250
Employment,EITE,usa,bcr,-0.2861799820654709,75,250
Employment,EITE,EUR,LSR,0.12118341088342977,75,250
Employment,EITE,EUR,OBR,-0.0671640057907541,75,250
Employment,EITE,EUR,ABR,0.42079916369062165,75,250
Employment,EITE,EUR,ibr,0.005007712279425647,75,250
Employment,EITE,EUR,bcr,-0.019489569654296268,75,250
Employment,EITE,OG20,LSR,0.4859168972858763,75,250
Employment,EITE,OG20,OBR,0.2696321474011887,75,250
Employment,EITE,OG20,ABR,0.82086165067492,75,250
Employment,EITE,OG20,ibr,0.3578776569602482,75,250
Employment,EITE,OG20,bcr,0.32441679032431114,75,250
Employment,EITE,ROW,LSR,0.427859876434189,75,250
Employment,EITE,ROW,OBR,0.2633019831285388,75,250
Employment,EITE,ROW,ABR,0.6923494607204539,75,250
Employment,EITE,ROW,ibr,0.3198314214869713,75,250
Employment,EITE,ROW,bcr,0.29727810761615014,75,250
Employment,non-EITE,chn,LSR,-3.940853492645502e-4,75,250
Employment,non-EITE,chn,OBR,0.004927557700651342,75,250
Employment,non-EITE,chn,ABR,-0.007952285434831285,75,250
Employment,non-EITE,chn,ibr,0.00326034203894654,75,250
Employment,non-EITE,chn,bcr,0.003907398470293089,75,250
Employment,non-EITE,ind,LSR,-0.0031415958456348925,75,250
Employment,non-EITE,ind,OBR,2.38246376849105e-5,75,250
Employment,non-EITE,ind,ABR,-0.00844660998913227,75,250
Employment,non-EITE,ind,ibr,-0.0013317487792208205,75,250
Employment,non-EITE,ind,bcr,-8.982181317174209e-4,75,250
Employment,non-EITE,usa,LSR,0.06374264069182178,75,250
Employment,non-EITE,usa,OBR,0.024069166405893405,75,250
Employment,non-EITE,usa,ABR,0.09725665092472635,75,250
Employment,non-EITE,usa,ibr,0.009852463841153458,75,250
Employment,non-EITE,usa,bcr,0.014484699098216147,75,250
Employment,non-EITE,EUR,LSR,-0.006807239363337825,75,250
Employment,non-EITE,EUR,OBR,0.003772625684383968,75,250
Employment,non-EITE,EUR,ABR,-0.023637277656574085,75,250
Employment,non-EITE,EUR,ibr,-2.814094100300757e-4,75,250
Employment,non-EITE,EUR,bcr,0.001094653714650562,75,250
Employment,non-EITE,OG20,LSR,-0.023007787630191512,75,250
Employment,non-EITE,OG20,OBR,-0.012766964948562887,75,250
Employment,non-EITE,OG20,ABR,-0.03886701875623899,75,250
Employment,non-EITE,OG20,ibr,-0.01694528370338455,75,250
Employment,non-EITE,OG20,bcr,-0.015360951912524179,75,250
Employment,non-EITE,ROW,LSR,-0.023180081689266885,75,250
Employment,non-EITE,ROW,OBR,-0.01426493156727604,75,250
Employment,non-EITE,ROW,ABR,-0.03750916859435183,75,250
Employment,non-EITE,ROW,ibr,-0.017327491655561023,75,250
Employment,non-EITE,ROW,bcr,-0.01610563485443528,75,250
eb(bn$),all,usa,LSR,419.14105354914466,75,250
eb(bn$),all,usa,OBR,416.67261604546616,75,250
eb(bn$),all,usa,ABR,434.32512927954224,75,250
eb(bn$),all,usa,ibr,428.9477648145075,75,250
eb(bn$),all,usa,bcr,425.88698411829074,75,250
eb(bn$)_global,all,usa,LSR,395.22439477077535,75,250
eb(bn$)_global,all,usa,OBR,394.1633967452804,75,250
eb(bn$)_global,all,usa,ABR,407.133403758745,75,250
eb(bn$)_global,all,usa,ibr,404.6746863911505,75,250
eb(bn$)_global,all,usa,bcr,402.1383204015881,75,250
netwelf,all,usa,LSR,2.965662183341848,75,250
netwelf,all,usa,OBR,2.9582333817521707,75,250
netwelf,all,usa,ABR,3.0032767685605952,75,250
netwelf,all,usa,ibr,2.9774513195019328,75,250
netwelf,all,usa,bcr,2.9755293219065155,75,250
netwelf_globalscc,all,usa,LSR,2.766284008310214,75,250
netwelf_globalscc,all,usa,OBR,2.770588146393594,75,250
netwelf_globalscc,all,usa,ABR,2.776596417407159,75,250
netwelf_globalscc,all,usa,ibr,2.7751018975657216,75,250
netwelf_globalscc,all,usa,bcr,2.7775516162765577,75,250
emissions_abs,all,chn,LSR,8.077535091820947,75,250
emissions_abs,all,chn,OBR,8.075882932227007,75,250
emissions_abs,all,chn,ABR,8.080231624572239,75,250
emissions_abs,all,chn,ibr,8.07662169193443,75,250
emissions_abs,all,chn,bcr,8.076326832644828,75,250
emissions_abs,all,ind,LSR,1.9176968370258651,75,250
emissions_abs,all,ind,OBR,1.9172604227279546,75,250
emissions_abs,all,ind,ABR,1.9184440902560853,75,250
emissions_abs,all,ind,ibr,1.9174226652903685,75,250
emissions_abs,all,ind,bcr,1.9173413509746364,75,250
emissions_abs,all,usa,LSR,3.330904301890298,75,250
emissions_abs,all,usa,OBR,3.341648215857499,75,250
emissions_abs,all,usa,ABR,3.2648153678679663,75,250
emissions_abs,all,usa,ibr,3.288220433257113,75,250
emissions_abs,all,usa,bcr,3.301542530504306,75,250
emissions_abs,all,EUR,LSR,2.8784169541447375,75,250
emissions_abs,all,EUR,OBR,2.8774066863112733,75,250
emissions_abs,all,EUR,ABR,2.8809173845139435,75,250
emissions_abs,all,EUR,ibr,2.878429065664943,75,250
emissions_abs,all,EUR,bcr,2.878081082096991,75,250
emissions_abs,all,OG20,LSR,4.431328102583169,75,250
emissions_abs,all,OG20,OBR,4.429682287288205,75,250
emissions_abs,all,OG20,ABR,4.435647839539122,75,250
emissions_abs,all,OG20,ibr,4.432414815387015,75,250
emissions_abs,all,OG20,bcr,4.4316818772438475,75,250
emissions_abs,all,ROW,LSR,7.462558341686864,75,250
emissions_abs,all,ROW,OBR,7.4611770957239365,75,250
emissions_abs,all,ROW,ABR,7.466549169092707,75,250
emissions_abs,all,ROW,ibr,7.464198411226633,75,250
emissions_abs,all,ROW,bcr,7.463372983091295,75,250
CO2 price,EITE,chn,LSR,1.0006061801280527e-6,100,250
CO2 price,EITE,chn,OBR,1.0005919400347933e-6,100,250
CO2 price,EITE,chn,ABR,1.000621383148116e-6,100,250
CO2 price,EITE,chn,ibr,1.0005516096615813e-6,100,250
CO2 price,EITE,chn,bcr,1.0005546034444265e-6,100,250
CO2 price,EITE,ind,LSR,1.001428712194445e-6,100,250
CO2 price,EITE,ind,OBR,1.0013618358980474e-6,100,250
CO2 price,EITE,ind,ABR,1.001538845634283e-6,100,250
CO2 price,EITE,ind,ibr,1.0012857417796008e-6,100,250
CO2 price,EITE,ind,bcr,1.0012899034204057e-6,100,250
CO2 price,EITE,usa,LSR,100.00000097514427,100,250
CO2 price,EITE,usa,OBR,100.00000097680751,100,250
CO2 price,EITE,usa,ABR,271.69557522154145,100,250
CO2 price,EITE,usa,ibr,318.20847166833,100,250
CO2 price,EITE,usa,bcr,253.31242477491577,100,250
CO2 price,EITE,EUR,LSR,1.001176355427519e-6,100,250
CO2 price,EITE,EUR,OBR,1.0011607742837406e-6,100,250
CO2 price,EITE,EUR,ABR,1.0012246810097037e-6,100,250
CO2 price,EITE,EUR,ibr,1.0011667208523545e-6,100,250
CO2 price,EITE,EUR,bcr,1.001154925395365e-6,100,250
CO2 price,EITE,OG20,LSR,1.0012216901691437e-6,100,250
CO2 price,EITE,OG20,OBR,1.0012705890430612e-6,100,250
CO2 price,EITE,OG20,ABR,1.0012247697041592e-6,100,250
CO2 price,EITE,OG20,ibr,1.0013109137551006e-6,100,250
CO2 price,EITE,OG20,bcr,1.0012947741310484e-6,100,250
CO2 price,EITE,ROW,LSR,1.0003548735861678e-6,100,250
CO2 price,EITE,ROW,OBR,1.0004336237802407e-6,100,250
CO2 price,EITE,ROW,ABR,1.0002381329424356e-6,100,250
CO2 price,EITE,ROW,ibr,1.0004167702779772e-6,100,250
CO2 price,EITE,ROW,bcr,1.000418134781819e-6,100,250
CO2 price,non-EITE,chn,LSR,1.0006061801280525e-6,100,250
CO2 price,non-EITE,chn,OBR,1.0005919400347936e-6,100,250
CO2 price,non-EITE,chn,ABR,1.000621383148116e-6,100,250
CO2 price,non-EITE,chn,ibr,1.0005516096615816e-6,100,250
CO2 price,non-EITE,chn,bcr,1.0005546034444265e-6,100,250
CO2 price,non-EITE,ind,LSR,1.001428712194445e-6,100,250
CO2 price,non-EITE,ind,OBR,1.0013618358980472e-6,100,250
CO2 price,non-EITE,ind,ABR,1.001538845634283e-6,100,250
CO2 price,non-EITE,ind,ibr,1.0012857417796008e-6,100,250
CO2 price,non-EITE,ind,bcr,1.0012899034204057e-6,100,250
CO2 price,non-EITE,usa,LSR,100.00000097514426,100,250
CO2 price,non-EITE,usa,OBR,100.00000097680753,100,250
CO2 price,non-EITE,usa,ABR,100.00000097266542,100,250
CO2 price,non-EITE,usa,ibr,100.0000009761759,100,250
CO2 price,non-EITE,usa,bcr,100.00000097638848,100,250
CO2 price,non-EITE,EUR,LSR,1.001176355427519e-6,100,250
CO2 price,non-EITE,EUR,OBR,1.0011607742837406e-6,100,250
CO2 price,non-EITE,EUR,ABR,1.0012246810097035e-6,100,250
CO2 price,non-EITE,EUR,ibr,1.0011667208523545e-6,100,250
CO2 price,non-EITE,EUR,bcr,1.001154925395365e-6,100,250
CO2 price,non-EITE,OG20,LSR,1.0012216901691437e-6,100,250
CO2 price,non-EITE,OG20,OBR,1.001270589043061e-6,100,250
CO2 price,non-EITE,OG20,ABR,1.0012247697041597e-6,100,250
CO2 price,non-EITE,OG20,ibr,1.0013109137551006e-6,100,250
CO2 price,non-EITE,OG20,bcr,1.0012947741310484e-6,100,250
CO2 price,non-EITE,ROW,LSR,1.0003548735861676e-6,100,250
CO2 price,non-EITE,ROW,OBR,1.0004336237802405e-6,100,250
CO2 price,non-EITE,ROW,ABR,1.0002381329424356e-6,100,250
CO2 price,non-EITE,ROW,ibr,1.0004167702779774e-6,100,250
CO2 price,non-EITE,ROW,bcr,1.000418134781819e-6,100,250
Output,EITE,chn,LSR,0.07742593690684973,100,250
Output,EITE,chn,OBR,0.012550519674991989,100,250
Output,EITE,chn,ABR,0.16058687270308347,100,250
Output,EITE,chn,ibr,0.02712824235628908,100,250
Output,EITE,chn,bcr,0.019512544869448867,100,250
Output,EITE,ind,LSR,0.32644451391756757,100,250
Output,EITE,ind,OBR,0.18523600138791174,100,250
Output,EITE,ind,ABR,0.5420789739017273,100,250
Output,EITE,ind,ibr,0.21862685152909123,100,250
Output,EITE,ind,bcr,0.2031628519140405,100,250
Output,EITE,usa,LSR,-4.465705016430633,100,250
Output,EITE,usa,OBR,-3.239249199667682,100,250
Output,EITE,usa,ABR,-6.416589685644158,100,250
Output,EITE,usa,ibr,-3.872852602388943,100,250
Output,EITE,usa,bcr,-3.7005753107824724,100,250
Output,EITE,EUR,LSR,0.31615176787240795,100,250
Output,EITE,EUR,OBR,0.06770184532949308,100,250
Output,EITE,EUR,ABR,0.6810924132522489,100,250
Output,EITE,EUR,ibr,0.15283324974382229,100,250
Output,EITE,EUR,bcr,0.12029840977094697,100,250
Output,EITE,OG20,LSR,0.702764360583763,100,250
Output,EITE,OG20,OBR,0.4330336828023418,100,250
Output,EITE,OG20,ABR,1.0935981944102835,100,250
Output,EITE,OG20,ibr,0.5288186765705083,100,250
Output,EITE,OG20,bcr,0.4880699780738462,100,250
Output,EITE,ROW,LSR,0.5650807990461804,100,250
Output,EITE,ROW,OBR,0.35290132366383453,100,250
Output,EITE,ROW,ABR,0.8845656402770574,100,250
Output,EITE,ROW,ibr,0.42263214778606173,100,250
Output,EITE,ROW,bcr,0.39389769595405966,100,250
Output,non-EITE,chn,LSR,0.019263038019401435,100,250
Output,non-EITE,chn,OBR,0.02660120405746369,100,250
Output,non-EITE,chn,ABR,0.010153671565027445,100,250
Output,non-EITE,chn,ibr,0.02294814180834326,100,250
Output,non-EITE,chn,bcr,0.02407179499890333,100,250
Output,non-EITE,ind,LSR,0.04701563882199,100,250
Output,non-EITE,ind,OBR,0.0517644271647244,100,250
Output,non-EITE,ind,ABR,0.041242590370238474,100,250
Output,non-EITE,ind,ibr,0.04782220876455856,100,250
Output,non-EITE,ind,bcr,0.048654901195610556,100,250
Output,non-EITE,usa,LSR,-1.093972580986624,100,250
Output,non-EITE,usa,OBR,-1.0848151539864626,100,250
Output,non-EITE,usa,ABR,-1.1464817153406082,100,250
Output,non-EITE,usa,ibr,-1.124986453360799,100,250
Output,non-EITE,usa,bcr,-1.1103433755765169,100,250
Output,non-EITE,EUR,LSR,0.02696006074356383,100,250
Output,non-EITE,EUR,OBR,0.04127891325369504,100,250
Output,non-EITE,EUR,ABR,0.007619875156605893,100,250
Output,non-EITE,EUR,ibr,0.03582425869275152,100,250
Output,non-EITE,EUR,bcr,0.03755946516255104,100,250
Output,non-EITE,OG20,LSR,-0.006152546007309745,100,250
Output,non-EITE,OG20,OBR,0.011418144811270459,100,250
Output,non-EITE,OG20,ABR,-0.026567360024110087,100,250
Output,non-EITE,OG20,ibr,0.0089029339223278825,100,250
Output,non-EITE,OG20,bcr,0.010617275520408143,100,250
Output,non-EITE,ROW,LSR,-0.029654745920260073,100,250
Output,non-EITE,ROW,OBR,-0.013139691387342722,100,250
Output,non-EITE,ROW,ABR,-0.052456231377440155,100,250
Output,non-EITE,ROW,ibr,-0.017102115432743314,100,250
Output,non-EITE,ROW,bcr,-0.015217968525449432,100,250
Emissions,EITE,chn,LSR,0.207900981553788,100,250
Emissions,EITE,chn,OBR,0.14926921495230783,100,250
Emissions,EITE,chn,ABR,0.2817013341095187,100,250
Emissions,EITE,chn,ibr,0.16442564661101056,100,250
Emissions,EITE,chn,bcr,0.1555899324743093,100,250
Emissions,EITE,ind,LSR,0.34644217500408026,100,250
Emissions,EITE,ind,OBR,0.25208569963695027,100,250
Emissions,EITE,ind,ABR,0.4626208744023419,100,250
Emissions,EITE,ind,ibr,0.27840947750685796,100,250
Emissions,EITE,ind,bcr,0.26373781204056534,100,250
Emissions,EITE,usa,LSR,-25.088625234806084,100,250
Emissions,EITE,usa,OBR,-23.932913156938408,100,250
Emissions,EITE,usa,ABR,-39.58655390866913,100,250
Emissions,EITE,usa,ibr,-39.180983155605645,100,250
Emissions,EITE,usa,bcr,-34.65418385888086,100,250
Emissions,EITE,EUR,LSR,1.0770151789898597,100,250
Emissions,EITE,EUR,OBR,0.8350363261608429,100,250
Emissions,EITE,EUR,ABR,1.4932139380938958,100,250
Emissions,EITE,EUR,ibr,0.9866434789368883,100,250
Emissions,EITE,EUR,bcr,0.9358457903684947,100,250
Emissions,EITE,OG20,LSR,1.2397591879311998,100,250
Emissions,EITE,OG20,OBR,0.9614464781174004,100,250
Emissions,EITE,OG20,ABR,1.6876420211154208,100,250
Emissions,EITE,OG20,ibr,1.1263585753575,100,250
Emissions,EITE,OG20,bcr,1.0662566870107693,100,250
Emissions,EITE,ROW,LSR,0.9778081871882671,100,250
Emissions,EITE,ROW,OBR,0.7865084793022614,100,250
Emissions,EITE,ROW,ABR,1.298583417396304,100,250
Emissions,EITE,ROW,ibr,0.9052971546101629,100,250
Emissions,EITE,ROW,bcr,0.8640017544598644,100,250
Emissions,non-EITE,chn,LSR,0.12075318211206554,100,250
Emissions,non-EITE,chn,OBR,0.10824472543169428,100,250
Emissions,non-EITE,chn,ABR,0.13898379176398024,100,250
Emissions,non-EITE,chn,ibr,0.11602035916393749,100,250
Emissions,non-EITE,chn,bcr,0.11304434929200191,100,250
Emissions,non-EITE,ind,LSR,0.35429612841746394,100,250
Emissions,non-EITE,ind,OBR,0.34691231814987233,100,250
Emissions,non-EITE,ind,ABR,0.3693042497231458,100,250
Emissions,non-EITE,ind,ibr,0.35431284577702726,100,250
Emissions,non-EITE,ind,bcr,0.3510078591924426,100,250
Emissions,non-EITE,usa,LSR,-47.55486071009128,100,250
Emissions,non-EITE,usa,OBR,-47.39871596975347,100,250
Emissions,non-EITE,usa,ABR,-47.82830622080086,100,250
Emissions,non-EITE,usa,ibr,-47.439106690958866,100,250
Emissions,non-EITE,usa,bcr,-47.43073487861006,100,250
Emissions,non-EITE,EUR,LSR,1.0026787015576577,100,250
Emissions,non-EITE,EUR,OBR,0.9853616068289162,100,250
Emissions,non-EITE,EUR,ABR,1.0408504868121948,100,250
Emissions,non-EITE,EUR,ibr,0.9992688555848561,100,250
Emissions,non-EITE,EUR,bcr,0.9907457512636997,100,250
Emissions,non-EITE,OG20,LSR,0.6642737125152953,100,250
Emissions,non-EITE,OG20,OBR,0.6500903036542827,100,250
Emissions,non-EITE,OG20,ABR,0.7126794772569056,100,250
Emissions,non-EITE,OG20,ibr,0.6988828645585476,100,250
Emissions,non-EITE,OG20,bcr,0.6845780234605581,100,250
Emissions,non-EITE,ROW,LSR,0.5590784234538848,100,250
Emissions,non-EITE,ROW,OBR,0.5625915098302015,100,250
Emissions,non-EITE,ROW,ABR,0.5729518802142453,100,250
Emissions,non-EITE,ROW,ibr,0.5940553957111572,100,250
Emissions,non-EITE,ROW,bcr,0.5846479698333518,100,250
Emissions,all,chn,LSR,0.16146349450243402,100,250
Emissions,all,chn,OBR,0.1357855574298794,100,250
Emissions,all,chn,ABR,0.19658871140253442,100,250
Emissions,all,chn,ibr,0.1457581505100336,100,250
Emissions,all,chn,bcr,0.14100129318312948,100,250
Emissions,all,ind,LSR,0.3670591814068924,100,250
Emissions,all,ind,OBR,0.33854009774283433,100,250
Emissions,all,ind,ABR,0.4073191616701388,100,250
Emissions,all,ind,ibr,0.3471672222914446,100,250
Emissions,all,ind,bcr,0.34175843324604216,100,250
Emissions,all,usa,LSR,-40.357233025869085,100,250
Emissions,all,usa,OBR,-40.1044621612992,100,250
Emissions,all,usa,ABR,-41.62494759221119,100,250
Emissions,all,usa,ibr,-41.14934396292536,100,250
Emissions,all,usa,bcr,-40.844378269979444,100,250
Emissions,all,EUR,LSR,0.9887614963457247,100,250
Emissions,all,EUR,OBR,0.9446426799105012,100,250
Emissions,all,EUR,ABR,1.0772243736641096,100,250
Emissions,all,EUR,ibr,0.9795078002154511,100,250
Emissions,all,EUR,bcr,0.9647963664534132,100,250
Emissions,all,OG20,LSR,0.7528266640998593,100,250
Emissions,all,OG20,OBR,0.7061542367369666,100,250
Emissions,all,OG20,ABR,0.8544775323510834,100,250
Emissions,all,OG20,ibr,0.7711542932142823,100,250
Emissions,all,OG20,bcr,0.7504968799493694,100,250
Emissions,all,ROW,LSR,0.5918702860664204,100,250
Emissions,all,ROW,OBR,0.5689839925141715,100,250
Emissions,all,ROW,ABR,0.6462736623422671,100,250
Emissions,all,ROW,ibr,0.6101900977218744,100,250
Emissions,all,ROW,bcr,0.596672584708724,100,250
Emissions,all,all,LSR,-6.556725337821434,100,250
Emissions,all,all,OBR,-6.538616691830512,100,250
Emissions,all,all,ABR,-6.7267804722118125,100,250
Emissions,all,all,ibr,-6.6928112470092564,100,250
Emissions,all,all,bcr,-6.649546418213537,100,250
Intensity,EITE,chn,LSR,0.13037410127754168,100,250
Intensity,EITE,chn,OBR,0.13670153852383127,100,250
Intensity,EITE,chn,ABR,0.12092027931140947,100,250
Intensity,EITE,chn,ibr,0.13726016798369933,100,250
Intensity,EITE,chn,bcr,0.13605084062355832,100,250
Intensity,EITE,ind,LSR,0.0199325922326965,100,250
Intensity,EITE,ind,OBR,0.06672609749416303,100,250
Intensity,EITE,ind,ABR,-0.07902969613351463,100,250
Intensity,EITE,ind,ibr,0.05965221022867784,100,250
Intensity,EITE,ind,bcr,0.060452143827083304,100,250
Intensity,EITE,usa,LSR,-21.58692877978772,100,250
Intensity,EITE,usa,OBR,-21.386423509644438,100,250
Intensity,EITE,usa,ABR,-35.44427811681986,100,250
Intensity,EITE,usa,ibr,-36.73065466841698,100,250
Intensity,EITE,usa,bcr,-32.143087716249056,100,250
Intensity,EITE,EUR,LSR,0.7584655090020487,100,250
